"EFF_DATE","DP_NAME","DP_COMPUTER_CODE","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2023/11/30","STRYA","STRYA8.STRYA","BODY","KNTKY-STRYA",1,"",40,"DARTR","K4","RP   ","PEETY","54T/08, 54T/26, 6R3/16, 6R3/34, ARM/14, ARM/32, AXH/09, AXH/27, BYY/13, BYY/31, CXO/01, CXO/14, CXO/19, CXO/32, DWH/17R, DWH/35L, EFD/04, EFD/17L, EFD/17R, EFD/22, EFD/35L, EFD/35R, GLS/14, GLS/18, GLS/32, GLS/36, HOU/04, HOU/13L, HOU/13R, HOU/22, HOU/31L, HOU/31R, HPY/14, HPY/32, IAH/08L, IAH/08R, IAH/09, IAH/15L, IAH/15R, IAH/26L, IAH/26R, IAH/27, IAH/33L, IAH/33R, IWS/15, IWS/33, LBX/17, LBX/35, LVJ/14, LVJ/32, SGR/17, SGR/35, T00/12, T00/30, T41/05, T41/12, T41/23, T41/30, T78/16, T78/34, TME/18, TME/36"
"2023/11/30","STRYA","STRYA8.STRYA","BODY","KNTKY-STRYA",1,"",50,"PEETY","K4","WP   ","KNTKY","54T/08, 54T/26, 6R3/16, 6R3/34, ARM/14, ARM/32, AXH/09, AXH/27, BYY/13, BYY/31, CXO/01, CXO/14, CXO/19, CXO/32, DWH/17R, DWH/35L, EFD/04, EFD/17L, EFD/17R, EFD/22, EFD/35L, EFD/35R, GLS/14, GLS/18, GLS/32, GLS/36, HOU/04, HOU/13L, HOU/13R, HOU/22, HOU/31L, HOU/31R, HPY/14, HPY/32, IAH/08L, IAH/08R, IAH/09, IAH/15L, IAH/15R, IAH/26L, IAH/26R, IAH/27, IAH/33L, IAH/33R, IWS/15, IWS/33, LBX/17, LBX/35, LVJ/14, LVJ/32, SGR/17, SGR/35, T00/12, T00/30, T41/05, T41/12, T41/23, T41/30, T78/16, T78/34, TME/18, TME/36"
"2023/11/30","STRYA","STRYA8.STRYA","BODY","KNTKY-STRYA",1,"",60,"KNTKY","K4","WP   ","","54T/08, 54T/26, 6R3/16, 6R3/34, ARM/14, ARM/32, AXH/09, AXH/27, BYY/13, BYY/31, CXO/01, CXO/14, CXO/19, CXO/32, DWH/17R, DWH/35L, EFD/04, EFD/17L, EFD/17R, EFD/22, EFD/35L, EFD/35R, GLS/14, GLS/18, GLS/32, GLS/36, HOU/04, HOU/13L, HOU/13R, HOU/22, HOU/31L, HOU/31R, HPY/14, HPY/32, IAH/08L, IAH/08R, IAH/09, IAH/15L, IAH/15R, IAH/26L, IAH/26R, IAH/27, IAH/33L, IAH/33R, IWS/15, IWS/33, LBX/17, LBX/35, LVJ/14, LVJ/32, SGR/17, SGR/35, T00/12, T00/30, T41/05, T41/12, T41/23, T41/30, T78/16, T78/34, TME/18, TME/36"
"2023/11/30","STRYA","STRYA8.STRYA","TRANSITION","DPATY TRANSITION",,"STRYA8.DPATY",10,"DPATY","K4","WP   ","STRYA",""
"2023/11/30","STRYA","STRYA8.STRYA","TRANSITION","DPATY TRANSITION",,"STRYA8.DPATY",20,"STRYA","K4","WP   ","",""
"2023/11/30","STRYA","STRYA8.STRYA","TRANSITION","JBULL TRANSITION",,"STRYA8.JBULL",10,"JBULL","K7","WP   ","STRYA",""
"2023/11/30","STRYA","STRYA8.STRYA","TRANSITION","JBULL TRANSITION",,"STRYA8.JBULL",20,"STRYA","K4","WP   ","",""
"2023/11/30","STUNO","STUNO1.STUNO","BODY","BRYSE-STUNO",1,"",10,"STUNO","K7","WP   ","GULLA","CHS/03"
"2023/11/30","STUNO","STUNO1.STUNO","BODY","BRYSE-STUNO",1,"",20,"GULLA","K7","WP   ","BRYSE","CHS/03"
"2023/11/30","STUNO","STUNO1.STUNO","BODY","BRYSE-STUNO",1,"",30,"BRYSE","K7","WP   ","","CHS/03"
"2023/11/30","STUNO","STUNO1.STUNO","BODY","GULLA-STUNO",1,"",10,"STUNO","K7","WP   ","GULLA","CHS/33"
"2023/11/30","STUNO","STUNO1.STUNO","BODY","GULLA-STUNO",1,"",20,"GULLA","K7","WP   ","","CHS/33"
"2023/11/30","STUNO","STUNO1.STUNO","BODY","TYLOR-STUNO",1,"",10,"STUNO","K7","WP   ","GULLA","CHS/15, CHS/21"
"2023/11/30","STUNO","STUNO1.STUNO","BODY","TYLOR-STUNO",1,"",20,"GULLA","K7","WP   ","GECHE","CHS/15, CHS/21"
"2023/11/30","STUNO","STUNO1.STUNO","BODY","TYLOR-STUNO",1,"",30,"GECHE","K7","WP   ","TYLOR","CHS/15, CHS/21"
"2023/11/30","STUNO","STUNO1.STUNO","BODY","TYLOR-STUNO",1,"",40,"TYLOR","K7","WP   ","","CHS/15, CHS/21"
"2023/11/30","STUNO","STUNO1.STUNO","TRANSITION","ALLENDALE TRANSITION",,"STUNO1.ALD",10,"ALD","","VOR","STUNO",""
"2023/11/30","STUNO","STUNO1.STUNO","TRANSITION","ALLENDALE TRANSITION",,"STUNO1.ALD",20,"STUNO","K7","WP   ","",""
"2023/11/30","STUNO","STUNO1.STUNO","TRANSITION","COLLIERS TRANSITION",,"STUNO1.IRQ",10,"IRQ","","VORTAC","FIBRO",""
"2023/11/30","STUNO","STUNO1.STUNO","TRANSITION","COLLIERS TRANSITION",,"STUNO1.IRQ",20,"FIBRO","K7","WP   ","STUNO",""
"2023/11/30","STUNO","STUNO1.STUNO","TRANSITION","COLLIERS TRANSITION",,"STUNO1.IRQ",30,"STUNO","K7","WP   ","",""
"2023/11/30","STUNO","STUNO1.STUNO","TRANSITION","DUBLIN TRANSITION",,"STUNO1.DBN",10,"DBN","","VORTAC","STUNO",""
"2023/11/30","STUNO","STUNO1.STUNO","TRANSITION","DUBLIN TRANSITION",,"STUNO1.DBN",20,"STUNO","K7","WP   ","",""
"2023/11/30","STYCK","STYCK8.STYCK","BODY","BBYSE-STYCK",1,"",10,"STYCK","K4","WP   ","WLLIS","54T/08, 54T/26, 6R3/16, 6R3/34, ARM/14, ARM/32, AXH/09, AXH/27, BYY/13, BYY/31, CXO/01, CXO/14, CXO/19, CXO/32, DWH/17R, DWH/35L, EFD/04, EFD/17L, EFD/17R, EFD/22, EFD/35L, EFD/35R, GLS/14, GLS/18, GLS/32, GLS/36, HOU/04, HOU/13L, HOU/13R, HOU/22, HOU/31L, HOU/31R, HPY/14, HPY/32, IAH/08L, IAH/08R, IAH/09, IAH/15L, IAH/15R, IAH/26L, IAH/26R, IAH/27, IAH/33L, IAH/33R, IWS/15, IWS/33, LBX/17, LBX/35, LVJ/14, LVJ/32, SGR/17, SGR/35, T00/12, T00/30, T41/05, T41/12, T41/23, T41/30, T78/16, T78/34, TME/18, TME/36"
"2023/11/30","STYCK","STYCK8.STYCK","BODY","BBYSE-STYCK",1,"",20,"WLLIS","K4","RP   ","SPICR","54T/08, 54T/26, 6R3/16, 6R3/34, ARM/14, ARM/32, AXH/09, AXH/27, BYY/13, BYY/31, CXO/01, CXO/14, CXO/19, CXO/32, DWH/17R, DWH/35L, EFD/04, EFD/17L, EFD/17R, EFD/22, EFD/35L, EFD/35R, GLS/14, GLS/18, GLS/32, GLS/36, HOU/04, HOU/13L, HOU/13R, HOU/22, HOU/31L, HOU/31R, HPY/14, HPY/32, IAH/08L, IAH/08R, IAH/09, IAH/15L, IAH/15R, IAH/26L, IAH/26R, IAH/27, IAH/33L, IAH/33R, IWS/15, IWS/33, LBX/17, LBX/35, LVJ/14, LVJ/32, SGR/17, SGR/35, T00/12, T00/30, T41/05, T41/12, T41/23, T41/30, T78/16, T78/34, TME/18, TME/36"
"2023/11/30","STYCK","STYCK8.STYCK","BODY","BBYSE-STYCK",1,"",30,"SPICR","K4","WP   ","BBYSE","54T/08, 54T/26, 6R3/16, 6R3/34, ARM/14, ARM/32, AXH/09, AXH/27, BYY/13, BYY/31, CXO/01, CXO/14, CXO/19, CXO/32, DWH/17R, DWH/35L, EFD/04, EFD/17L, EFD/17R, EFD/22, EFD/35L, EFD/35R, GLS/14, GLS/18, GLS/32, GLS/36, HOU/04, HOU/13L, HOU/13R, HOU/22, HOU/31L, HOU/31R, HPY/14, HPY/32, IAH/08L, IAH/08R, IAH/09, IAH/15L, IAH/15R, IAH/26L, IAH/26R, IAH/27, IAH/33L, IAH/33R, IWS/15, IWS/33, LBX/17, LBX/35, LVJ/14, LVJ/32, SGR/17, SGR/35, T00/12, T00/30, T41/05, T41/12, T41/23, T41/30, T78/16, T78/34, TME/18, TME/36"
"2023/11/30","STYCK","STYCK8.STYCK","BODY","BBYSE-STYCK",1,"",40,"BBYSE","K4","WP   ","","54T/08, 54T/26, 6R3/16, 6R3/34, ARM/14, ARM/32, AXH/09, AXH/27, BYY/13, BYY/31, CXO/01, CXO/14, CXO/19, CXO/32, DWH/17R, DWH/35L, EFD/04, EFD/17L, EFD/17R, EFD/22, EFD/35L, EFD/35R, GLS/14, GLS/18, GLS/32, GLS/36, HOU/04, HOU/13L, HOU/13R, HOU/22, HOU/31L, HOU/31R, HPY/14, HPY/32, IAH/08L, IAH/08R, IAH/09, IAH/15L, IAH/15R, IAH/26L, IAH/26R, IAH/27, IAH/33L, IAH/33R, IWS/15, IWS/33, LBX/17, LBX/35, LVJ/14, LVJ/32, SGR/17, SGR/35, T00/12, T00/30, T41/05, T41/12, T41/23, T41/30, T78/16, T78/34, TME/18, TME/36"
"2023/11/30","STYCK","STYCK8.STYCK","TRANSITION","DOLEY TRANSITION",,"STYCK8.DOLEY",10,"DOLEY","K4","RP   ","STYCK",""
"2023/11/30","STYCK","STYCK8.STYCK","TRANSITION","DOLEY TRANSITION",,"STYCK8.DOLEY",20,"STYCK","K4","WP   ","",""
"2023/11/30","STYCK","STYCK8.STYCK","TRANSITION","WTSON TRANSITION",,"STYCK8.WTSON",10,"WTSON","K4","WP   ","STYCK",""
"2023/11/30","STYCK","STYCK8.STYCK","TRANSITION","WTSON TRANSITION",,"STYCK8.WTSON",20,"STYCK","K4","WP   ","",""
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BOGEI-SUDDZ",1,"",10,"SUDDZ","K2","WP   ","FRNKE","DEN/16L, DEN/16R, DEN/17R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BOGEI-SUDDZ",1,"",20,"FRNKE","K2","WP   ","SCAGS","DEN/16L, DEN/16R, DEN/17R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BOGEI-SUDDZ",1,"",30,"SCAGS","K2","WP   ","CONRD","DEN/16L, DEN/16R, DEN/17R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BOGEI-SUDDZ",1,"",40,"CONRD","K2","WP   ","FLYYR","DEN/16L, DEN/16R, DEN/17R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BOGEI-SUDDZ",1,"",50,"FLYYR","K2","WP   ","CHOZN","DEN/16L, DEN/16R, DEN/17R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BOGEI-SUDDZ",1,"",60,"CHOZN","K2","WP   ","BOGEI","DEN/16L, DEN/16R, DEN/17R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BOGEI-SUDDZ",1,"",70,"BOGEI","K2","WP   ","","DEN/16L, DEN/16R, DEN/17R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BRKEM-SUDDZ",1,"",10,"SUDDZ","K2","WP   ","FRNKE","DEN/25"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BRKEM-SUDDZ",1,"",20,"FRNKE","K2","WP   ","SCAGS","DEN/25"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BRKEM-SUDDZ",1,"",30,"SCAGS","K2","WP   ","RKYMT","DEN/25"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BRKEM-SUDDZ",1,"",40,"RKYMT","K2","WP   ","CIROS","DEN/25"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BRKEM-SUDDZ",1,"",50,"CIROS","K2","WP   ","TIKLR","DEN/25"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BRKEM-SUDDZ",1,"",60,"TIKLR","K2","WP   ","LENNN","DEN/25"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BRKEM-SUDDZ",1,"",70,"LENNN","K2","WP   ","BRKEM","DEN/25"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","BRKEM-SUDDZ",1,"",80,"BRKEM","K2","WP   ","","DEN/25"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","KIDNG-SUDDZ",1,"",10,"SUDDZ","K2","WP   ","FRNKE","DEN/08"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","KIDNG-SUDDZ",1,"",20,"FRNKE","K2","WP   ","SCAGS","DEN/08"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","KIDNG-SUDDZ",1,"",30,"SCAGS","K2","WP   ","HANGR","DEN/08"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","KIDNG-SUDDZ",1,"",40,"HANGR","K2","WP   ","FIGTR","DEN/08"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","KIDNG-SUDDZ",1,"",50,"FIGTR","K2","WP   ","TWWIN","DEN/08"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","KIDNG-SUDDZ",1,"",60,"TWWIN","K2","WP   ","KIDNG","DEN/08"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","KIDNG-SUDDZ",1,"",70,"KIDNG","K2","WP   ","","DEN/08"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","RAYDR-SUDDZ",1,"",10,"SUDDZ","K2","WP   ","FRNKE","DEN/17L"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","RAYDR-SUDDZ",1,"",20,"FRNKE","K2","WP   ","SCAGS","DEN/17L"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","RAYDR-SUDDZ",1,"",30,"SCAGS","K2","WP   ","CONRD","DEN/17L"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","RAYDR-SUDDZ",1,"",40,"CONRD","K2","WP   ","FLYYR","DEN/17L"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","RAYDR-SUDDZ",1,"",50,"FLYYR","K2","WP   ","CHOZN","DEN/17L"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","RAYDR-SUDDZ",1,"",60,"CHOZN","K2","WP   ","RAYDR","DEN/17L"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","RAYDR-SUDDZ",1,"",70,"RAYDR","K2","WP   ","","DEN/17L"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","SCAGS-SUDDZ",1,"",10,"SUDDZ","K2","WP   ","FRNKE","DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","SCAGS-SUDDZ",1,"",20,"FRNKE","K2","WP   ","SCAGS","DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","SUDDZ","SUDDZ1.SUDDZ","BODY","SCAGS-SUDDZ",1,"",30,"SCAGS","K2","WP   ","","DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","SUMMA","SUMMA2.SUMMA","BODY","NEVJO-SUMMA",1,"",10,"SUMMA","K1","RP   ","NEVJO","SEA/16C, SEA/16L, SEA/16R"
"2023/11/30","SUMMA","SUMMA2.SUMMA","BODY","NEVJO-SUMMA",1,"",20,"NEVJO","K1","RP   ","","SEA/16C, SEA/16L, SEA/16R"
"2023/11/30","SUMMA","SUMMA2.SUMMA","BODY","NEZUG-SUMMA",1,"",10,"SUMMA","K1","RP   ","NEZUG","SEA/34C, SEA/34L, SEA/34R"
"2023/11/30","SUMMA","SUMMA2.SUMMA","BODY","NEZUG-SUMMA",1,"",20,"NEZUG","K1","RP   ","","SEA/34C, SEA/34L, SEA/34R"
"2023/11/30","SUMMA","SUMMA2.SUMMA","TRANSITION","BAKER CITY TRANSITION",,"SUMMA2.BKE",10,"BKE","","VOR/DME","SUMMA",""
"2023/11/30","SUMMA","SUMMA2.SUMMA","TRANSITION","BAKER CITY TRANSITION",,"SUMMA2.BKE",20,"SUMMA","K1","RP   ","",""
"2023/11/30","SUMMA","SUMMA2.SUMMA","TRANSITION","LAKEVIEW TRANSITION",,"SUMMA2.LKV",10,"LKV","","VORTAC","SUMMA",""
"2023/11/30","SUMMA","SUMMA2.SUMMA","TRANSITION","LAKEVIEW TRANSITION",,"SUMMA2.LKV",20,"SUMMA","K1","RP   ","",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DLREY-SUMMR",1,"",10,"SUMMR","K2","WP   ","DARRK","LAX/24L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DLREY-SUMMR",1,"",20,"DARRK","K2","WP   ","NAANC","LAX/24L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DLREY-SUMMR",1,"",30,"NAANC","K2","WP   ","ENNEY","LAX/24L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DLREY-SUMMR",1,"",40,"ENNEY","K2","WP   ","DLREY","LAX/24L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DLREY-SUMMR",1,"",50,"DLREY","K2","WP   ","","LAX/24L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DOCKR-SUMMR",1,"",10,"SUMMR","K2","WP   ","DARRK","LAX/25R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DOCKR-SUMMR",1,"",20,"DARRK","K2","WP   ","MKGEE","LAX/25R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DOCKR-SUMMR",1,"",30,"MKGEE","K2","WP   ","EVOSE","LAX/25R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DOCKR-SUMMR",1,"",40,"EVOSE","K2","WP   ","DOCKR","LAX/25R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","DOCKR-SUMMR",1,"",50,"DOCKR","K2","WP   ","","LAX/25R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","FABRA-SUMMR",1,"",10,"SUMMR","K2","WP   ","DARRK","LAX/24R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","FABRA-SUMMR",1,"",20,"DARRK","K2","WP   ","NAANC","LAX/24R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","FABRA-SUMMR",1,"",30,"NAANC","K2","WP   ","ENNEY","LAX/24R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","FABRA-SUMMR",1,"",40,"ENNEY","K2","WP   ","FABRA","LAX/24R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","FABRA-SUMMR",1,"",50,"FABRA","K2","WP   ","","LAX/24R"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","HIIPR-SUMMR",1,"",10,"SUMMR","K2","WP   ","DARRK","LAX/25L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","HIIPR-SUMMR",1,"",20,"DARRK","K2","WP   ","MKGEE","LAX/25L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","HIIPR-SUMMR",1,"",30,"MKGEE","K2","WP   ","EVOSE","LAX/25L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","HIIPR-SUMMR",1,"",40,"EVOSE","K2","WP   ","HIIPR","LAX/25L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","BODY","HIIPR-SUMMR",1,"",50,"HIIPR","K2","WP   ","","LAX/25L"
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","DINTY TRANSITION",,"SUMMR2.DINTY",10,"DINTY","P","RP   ","OINGO",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","DINTY TRANSITION",,"SUMMR2.DINTY",20,"OINGO","K2","WP   ","RIZIN",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","DINTY TRANSITION",,"SUMMR2.DINTY",30,"RIZIN","K2","WP   ","OLOFF",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","DINTY TRANSITION",,"SUMMR2.DINTY",40,"OLOFF","K2","WP   ","SUMMR",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","DINTY TRANSITION",,"SUMMR2.DINTY",50,"SUMMR","K2","WP   ","",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","FICKY TRANSITION",,"SUMMR2.FICKY",10,"FICKY","P","WP   ","DONKS",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","FICKY TRANSITION",,"SUMMR2.FICKY",20,"DONKS","K2","WP   ","BNANO",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","FICKY TRANSITION",,"SUMMR2.FICKY",30,"BNANO","K2","WP   ","SUMMR",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","FICKY TRANSITION",,"SUMMR2.FICKY",40,"SUMMR","K2","WP   ","",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","MCKEY TRANSITION",,"SUMMR2.MCKEY",10,"MCKEY","K2","RP   ","RIZIN",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","MCKEY TRANSITION",,"SUMMR2.MCKEY",20,"RIZIN","K2","WP   ","OLOFF",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","MCKEY TRANSITION",,"SUMMR2.MCKEY",30,"OLOFF","K2","WP   ","SUMMR",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","MCKEY TRANSITION",,"SUMMR2.MCKEY",40,"SUMMR","K2","WP   ","",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","RIZIN TRANSITION",,"SUMMR2.RIZIN",10,"RIZIN","K2","WP   ","OLOFF",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","RIZIN TRANSITION",,"SUMMR2.RIZIN",20,"OLOFF","K2","WP   ","SUMMR",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","RIZIN TRANSITION",,"SUMMR2.RIZIN",30,"SUMMR","K2","WP   ","",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","SCTRR TRANSITION",,"SUMMR2.SCTRR",10,"SCTRR","K2","WP   ","TESEA",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","SCTRR TRANSITION",,"SUMMR2.SCTRR",20,"TESEA","K2","WP   ","RIZIN",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","SCTRR TRANSITION",,"SUMMR2.SCTRR",30,"RIZIN","K2","WP   ","OLOFF",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","SCTRR TRANSITION",,"SUMMR2.SCTRR",40,"OLOFF","K2","WP   ","SUMMR",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","SCTRR TRANSITION",,"SUMMR2.SCTRR",50,"SUMMR","K2","WP   ","",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","STOKD TRANSITION",,"SUMMR2.STOKD",10,"STOKD","K2","WP   ","SPLNT",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","STOKD TRANSITION",,"SUMMR2.STOKD",20,"SPLNT","K2","WP   ","RIZIN",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","STOKD TRANSITION",,"SUMMR2.STOKD",30,"RIZIN","K2","WP   ","OLOFF",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","STOKD TRANSITION",,"SUMMR2.STOKD",40,"OLOFF","K2","WP   ","SUMMR",""
"2023/11/30","SUMMR","SUMMR2.SUMMR","TRANSITION","STOKD TRANSITION",,"SUMMR2.STOKD",50,"SUMMR","K2","WP   ","",""
"2023/11/30","SUNNE","SUNNE1.SUNNE","BODY","SUNNE",1,"",10,"SUNNE","K2","RP   ","","OAK/28L, OAK/28R, OAK/30"
"2023/11/30","SUNOL","SUNOL1.SUNOL","BODY","SUNOL",1,"",10,"SUNOL","K2","RP   ","","SJC/12L, SJC/12R, SJC/30L, SJC/30R"
"2023/11/30","SUNOL","SUNOL1.SUNOL","TRANSITION","LINDEN TRANSITION",,"SUNOL1.LIN",10,"LIN","","VOR/DME","SUNOL",""
"2023/11/30","SUNOL","SUNOL1.SUNOL","TRANSITION","LINDEN TRANSITION",,"SUNOL1.LIN",20,"SUNOL","K2","RP   ","",""
"2023/11/30","SUNOL","SUNOL1.SUNOL","TRANSITION","SACRAMENTO TRANSITION",,"SUNOL1.SAC",10,"SAC","","VORTAC","ALTAM",""
"2023/11/30","SUNOL","SUNOL1.SUNOL","TRANSITION","SACRAMENTO TRANSITION",,"SUNOL1.SAC",20,"ALTAM","K2","RP   ","SUNOL",""
"2023/11/30","SUNOL","SUNOL1.SUNOL","TRANSITION","SACRAMENTO TRANSITION",,"SUNOL1.SAC",30,"SUNOL","K2","RP   ","",""
"2023/11/30","SWABR","SWABR1.SWABR","BODY","BOTCH-SWABR",1,"",10,"SWABR","K4","WP   ","BOTCH","50F, 50F/17, ADS, AFW, AFW/16R, CPT, DAL/13L, DAL/13R, DAL/31L, DAL/31R, DFW/13L, DFW/13R, DFW/17C, DFW/17L, DFW/17R, DFW/18L, DFW/18R, DFW/31L, DFW/31R, DFW/35C, DFW/35L, DFW/35R, DFW/36L, DFW/36R, DTO, F41, F46, FTW, FTW/16, FTW/17, FWS, FWS/18R, GKY, GKY/16, GKY/34, GPM/18, HQZ, JWY/18, JWY/36, LNC, LNC/31, LUD, LUD/17, NFW, RBD/13, RBD/17, RBD/31, RBD/35, TKI, WEA, WEA/35"
"2023/11/30","SWABR","SWABR1.SWABR","BODY","BOTCH-SWABR",1,"",20,"BOTCH","K4","WP   ","","50F, 50F/17, ADS, AFW, AFW/16R, CPT, DAL/13L, DAL/13R, DAL/31L, DAL/31R, DFW/13L, DFW/13R, DFW/17C, DFW/17L, DFW/17R, DFW/18L, DFW/18R, DFW/31L, DFW/31R, DFW/35C, DFW/35L, DFW/35R, DFW/36L, DFW/36R, DTO, F41, F46, FTW, FTW/16, FTW/17, FWS, FWS/18R, GKY, GKY/16, GKY/34, GPM/18, HQZ, JWY/18, JWY/36, LNC, LNC/31, LUD, LUD/17, NFW, RBD/13, RBD/17, RBD/31, RBD/35, TKI, WEA, WEA/35"
"2023/11/30","SWABR","SWABR1.SWABR","TRANSITION","ALIAN TRANSITION",,"SWABR1.ALIAN",10,"ALIAN","K4","WP   ","FUMED",""
"2023/11/30","SWABR","SWABR1.SWABR","TRANSITION","ALIAN TRANSITION",,"SWABR1.ALIAN",20,"FUMED","K4","WP   ","RBBIT",""
"2023/11/30","SWABR","SWABR1.SWABR","TRANSITION","ALIAN TRANSITION",,"SWABR1.ALIAN",30,"RBBIT","K4","WP   ","SWABR",""
"2023/11/30","SWABR","SWABR1.SWABR","TRANSITION","ALIAN TRANSITION",,"SWABR1.ALIAN",40,"SWABR","K4","WP   ","",""
"2023/11/30","SWABR","SWABR1.SWABR","TRANSITION","BRHMA TRANSITION",,"SWABR1.BRHMA",10,"BRHMA","K4","WP   ","KATZZ",""
"2023/11/30","SWABR","SWABR1.SWABR","TRANSITION","BRHMA TRANSITION",,"SWABR1.BRHMA",20,"KATZZ","K4","WP   ","RUFFS",""
