"EFF_DATE","DP_NAME","DP_COMPUTER_CODE","BODY_NAME","BODY_SEQ","ARPT_ID","RWY_END_ID"
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"IAD","01L"
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"IAD","01R"
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"IAD","19C"
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"IAD","19L"
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"IAD","19R"
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"IAD","30"
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"JYO",""
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"MRB",""
"2023/11/30","JDUBB","JDUBB4.JDUBB","HAFNR-JDUBB",1,"OKV",""
"2023/11/30","JDUBB","JDUBB4.JDUBB","REVGE-JDUBB",1,"DCA","01"
"2023/11/30","JDUBB","JDUBB4.JDUBB","REVGE-JDUBB",1,"DCA","33"
"2023/11/30","JEDGI","JEDGI2.JEDGI","JEDGI",1,"PRB","13"
"2023/11/30","JEDGI","JEDGI2.JEDGI","JEDGI",1,"PRB","19"
"2023/11/30","JEDGI","JEDGI2.JEDGI","PRB-JEDGI",1,"PRB","01"
"2023/11/30","JEDGI","JEDGI2.JEDGI","PRB-JEDGI",1,"PRB","31"
"2023/11/30","JEEMY","JEEMY3.JEEMY","FACTS-JEEMY",1,"MCO","36R"
"2023/11/30","JEEMY","JEEMY3.JEEMY","JWOLF-JEEMY",1,"MCO","35L"
"2023/11/30","JEEMY","JEEMY3.JEEMY","JWOLF-JEEMY",1,"MCO","35R"
"2023/11/30","JEEMY","JEEMY3.JEEMY","KAAPE-JEEMY",1,"MCO","17L"
"2023/11/30","JEEMY","JEEMY3.JEEMY","KAAPE-JEEMY",1,"MCO","17R"
"2023/11/30","JEEMY","JEEMY3.JEEMY","KYOTE-JEEMY",1,"MCO","36L"
"2023/11/30","JEEMY","JEEMY3.JEEMY","VILNS-JEEMY",1,"MCO","18L"
"2023/11/30","JEEMY","JEEMY3.JEEMY","VILNS-JEEMY",1,"MCO","18R"
"2023/11/30","JEFPO","JEFPO1.JEFPO","CUSBU-JEFPO",1,"SEA","34L"
"2023/11/30","JEFPO","JEFPO1.JEFPO","DODVE-JEFPO",1,"SEA","34R"
"2023/11/30","JEFPO","JEFPO1.JEFPO","NESOE-JEFPO",1,"SEA","34C"
"2023/11/30","JELIE","JELIE1.JELIE","JELIE",1,"JRF","11"
"2023/11/30","JELIE","JELIE1.JELIE","JELIE",1,"JRF","22L"
"2023/11/30","JEMEZ","JEMEZ3.JEMEZ","GRREN-JEMEZ",1,"ABQ","03"
"2023/11/30","JEMEZ","JEMEZ3.JEMEZ","TYILR-JEMEZ",1,"ABQ","08"
"2023/11/30","JENER","JENER4.JENER","JENER",1,"JST","05"
"2023/11/30","JENER","JENER4.JENER","JENER",1,"JST","15"
"2023/11/30","JENER","JENER4.JENER","JENER",1,"JST","23"
"2023/11/30","JENER","JENER4.JENER","JENER",1,"JST","33"
"2023/11/30","JERES","JERES2.JERES","IDORE-JERES",1,"IAD","01C"
"2023/11/30","JERES","JERES2.JERES","IDORE-JERES",1,"IAD","01L"
"2023/11/30","JERES","JERES2.JERES","IDORE-JERES",1,"IAD","01R"
"2023/11/30","JERES","JERES2.JERES","IDORE-JERES",1,"IAD","19C"
"2023/11/30","JERES","JERES2.JERES","IDORE-JERES",1,"IAD","19L"
"2023/11/30","JERES","JERES2.JERES","IDORE-JERES",1,"IAD","19R"
"2023/11/30","JERES","JERES2.JERES","IDORE-JERES",1,"IAD","30"
"2023/11/30","JERID","JERID5.JERID","OFYEP-JERID",1,"MHV","26"
"2023/11/30","JERID","JERID5.JERID","PGRAC-JERID",1,"MHV","22"
"2023/11/30","JERID","JERID5.JERID","SHAWK-JERID",1,"MHV","30"
"2023/11/30","JETIN","JETIN2.JETIN","DURTE-JETIN",1,"JAX","08"
"2023/11/30","JETIN","JETIN2.JETIN","DURTE-JETIN",1,"JAX","14"
"2023/11/30","JETIN","JETIN2.JETIN","DURTE-JETIN",1,"JAX","26"
"2023/11/30","JETIN","JETIN2.JETIN","DURTE-JETIN",1,"JAX","32"
"2023/11/30","JETSS","JETSS1.JETSS","JETSS",1,"SJU","08"
"2023/11/30","JETSS","JETSS1.JETSS","JETSS",1,"SJU","10"
"2023/11/30","JETSS","JETSS1.JETSS","JETSS",1,"SJU","26"
"2023/11/30","JETSS","JETSS1.JETSS","JETSS",1,"SJU","28"
"2023/11/30","JEWLZ","JEWLZ1.JEWLZ","JUPOL-JEWLZ",1,"P19","17"
"2023/11/30","JEWLZ","JEWLZ1.JEWLZ","JUPOL-JEWLZ",1,"P19","35"
"2023/11/30","JHART","JHART7.JHART","DSAPP-JHART",1,"STL","29"
"2023/11/30","JHART","JHART7.JHART","FUNKE-JHART",1,"STL","11"
"2023/11/30","JHART","JHART7.JHART","FUNKE-JHART",1,"STL","12L"
"2023/11/30","JHART","JHART7.JHART","FUNKE-JHART",1,"STL","12R"
"2023/11/30","JHART","JHART7.JHART","JHART",1,"STL","06"
"2023/11/30","JHART","JHART7.JHART","JHART",1,"STL","24"
"2023/11/30","JHART","JHART7.JHART","WOLTR-JHART",1,"STL","30L"
"2023/11/30","JHART","JHART7.JHART","WOLTR-JHART",1,"STL","30R"
"2023/11/30","JIMPA","JIMPA2.JIMPA","MOPNE-JIMPA",1,"CXP","09"
"2023/11/30","JITKA","JITKA2.JITKA","UTI-JITKA",1,"SGU","01"
"2023/11/30","JITKA","JITKA2.JITKA","UTI-JITKA",1,"SGU","19"
"2023/11/30","JMAAL","JMAAL3.NAKED","MNL-NAKED",1,"VDZ","06"
"2023/11/30","JMAAL","JMAAL3.NAKED","MNL-NAKED",1,"VDZ","24"
"2023/11/30","JOGMO","JOGMO1.JOGMO","CODUR-JOGMO",1,"AKK","04"
"2023/11/30","JOHKR","JOHKR3.JOHKR","BESSY-JOHKR",1,"LAS","01L"
"2023/11/30","JOHKR","JOHKR3.JOHKR","BESSY-JOHKR",1,"LAS","01R"
"2023/11/30","JOHKR","JOHKR3.JOHKR","DEREW-JOHKR",1,"LAS","19L"
"2023/11/30","JOHKR","JOHKR3.JOHKR","DEREW-JOHKR",1,"LAS","19R"
"2023/11/30","JOHKR","JOHKR3.JOHKR","FLAAR-JOHKR",1,"LAS","08L"
"2023/11/30","JOHKR","JOHKR3.JOHKR","RUDYY-JOHKR",1,"LAS","26R"
"2023/11/30","JOHKR","JOHKR3.JOHKR","SCAAR-JOHKR",1,"LAS","08R"
"2023/11/30","JOHKR","JOHKR3.JOHKR","SILTT-JOHKR",1,"LAS","26L"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"AKH","03"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"AKH","21"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"AKH",""
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"CLT","05"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"CLT","18C"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"CLT","18L"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"CLT","18R"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"CLT","23"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"CLT","36C"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"CLT","36L"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"CLT","36R"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"EQY",""
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"IPJ","05"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"IPJ","23"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"IPJ",""
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"JQF","02"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"JQF","20"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"LKR",""
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"RUQ","20"
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"RUQ",""
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"UZA",""
"2023/11/30","JOJJO","JOJJO4.JOJJO","WAYDS-JOJJO",1,"VUJ",""
"2023/11/30","JONHH","JONHH2.JONHH","JONHH",1,"SDL","03"
"2023/11/30","JONHH","JONHH2.JONHH","JONHH",1,"SDL","21"
"2023/11/30","JORJO","JORJO5.JORJO","JILYN-JORJO",1,"PWK","12"
"2023/11/30","JORJO","JORJO5.JORJO","JILYN-JORJO",1,"PWK","16"
"2023/11/30","JORJO","JORJO5.JORJO","JILYN-JORJO",1,"PWK","30"
"2023/11/30","JORJO","JORJO5.JORJO","JILYN-JORJO",1,"PWK","34"
"2023/11/30","JORJO","JORJO5.JORJO","JILYN-JORJO",1,"UGN","05"
"2023/11/30","JORJO","JORJO5.JORJO","JILYN-JORJO",1,"UGN","14"
"2023/11/30","JORJO","JORJO5.JORJO","JILYN-JORJO",1,"UGN","23"
"2023/11/30","JORJO","JORJO5.JORJO","JILYN-JORJO",1,"UGN","32"
"2023/11/30","JTEEE","JTEEE5.JTEEE","CHETO-JTEEE",1,"MEM","18C"
"2023/11/30","JTEEE","JTEEE5.JTEEE","CHETO-JTEEE",1,"MEM","18L"
"2023/11/30","JTEEE","JTEEE5.JTEEE","CHETO-JTEEE",1,"MEM","18R"
"2023/11/30","JTEEE","JTEEE5.JTEEE","DLONG-JTEEE",1,"MEM","36C"
"2023/11/30","JTEEE","JTEEE5.JTEEE","DLONG-JTEEE",1,"MEM","36L"
"2023/11/30","JTEEE","JTEEE5.JTEEE","DLONG-JTEEE",1,"MEM","36R"
"2023/11/30","JTEEE","JTEEE5.JTEEE","HSTON-JTEEE",1,"MEM","09"
"2023/11/30","JTEEE","JTEEE5.JTEEE","HSTON-JTEEE",1,"MEM","27"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"CHD","04L"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"CHD","04R"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"CHD","22L"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"CHD","22R"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"DVT","25L"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"DVT","25R"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"GEU","01"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"GEU","19"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"GYR","03"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"GYR","21"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"IWA","12C"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"IWA","12L"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"IWA","12R"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"IWA","30C"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"IWA","30L"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"IWA","30R"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"SDL","03"
"2023/11/30","JUDTH","JUDTH7.JUDTH","GBN-JUDTH",1,"SDL","21"
"2023/11/30","JUNCTION","JCT1.JCT","CUZZZ-JCT",1,"CXO",""
"2023/11/30","JUNCTION","JCT1.JCT","CUZZZ-JCT",1,"DWH",""
"2023/11/30","JUNCTION","JCT1.JCT","CUZZZ-JCT",1,"IAH",""
"2023/11/30","JUNEAU (OBSTACLE)","JNU6.JNU","CGL-BARLO",1,"JNU","08"
"2023/11/30","JUNEAU (OBSTACLE)","JNU6.JNU","CGL-BARLO",1,"JNU","26"
"2023/11/30","JUNPR","JUNPR6.JUNPR","PARRR-JUNPR",1,"AGS","08"
"2023/11/30","JUNPR","JUNPR6.JUNPR","PARRR-JUNPR",1,"AGS","17"
"2023/11/30","JUNPR","JUNPR6.JUNPR","PARRR-JUNPR",1,"AGS","26"
"2023/11/30","JUNPR","JUNPR6.JUNPR","PARRR-JUNPR",1,"AGS","35"
"2023/11/30","JUNPR","JUNPR6.JUNPR","PARRR-JUNPR",1,"AIK","01"
"2023/11/30","JUNPR","JUNPR6.JUNPR","PARRR-JUNPR",1,"AIK","07"
"2023/11/30","JUNPR","JUNPR6.JUNPR","PARRR-JUNPR",1,"AIK","19"
"2023/11/30","JUNPR","JUNPR6.JUNPR","PARRR-JUNPR",1,"AIK","25"
"2023/11/30","JUTES","JUTES3.JUTES","JUTES-TNNIS",1,"LGA","22"
"2023/11/30","KACIR","KACIR2.KACIR","JOVBA-KACIR",1,"KNB","19"
"2023/11/30","KACIR","KACIR2.KACIR","KACIR",1,"KNB","01"
"2023/11/30","KACLE","KACLE2.KACLE","KACLE",1,"KAL","03"
"2023/11/30","KAJIN","KAJIN2.KAJIN","GRITZ-KAJIN",1,"ATL","09L"
"2023/11/30","KAJIN","KAJIN2.KAJIN","GRITZ-KAJIN",1,"ATL","09R"
"2023/11/30","KAJIN","KAJIN2.KAJIN","GRITZ-KAJIN",1,"ATL","10"
"2023/11/30","KAJIN","KAJIN2.KAJIN","HRSHL-KAJIN",1,"ATL","08L"
"2023/11/30","KAJIN","KAJIN2.KAJIN","HRSHL-KAJIN",1,"ATL","08R"
"2023/11/30","KAJIN","KAJIN2.KAJIN","SLAWW-KAJIN",1,"ATL","27L"
"2023/11/30","KAJIN","KAJIN2.KAJIN","SLAWW-KAJIN",1,"ATL","27R"
"2023/11/30","KAJIN","KAJIN2.KAJIN","SNUFY-KAJIN",1,"ATL","26L"
"2023/11/30","KAJIN","KAJIN2.KAJIN","SNUFY-KAJIN",1,"ATL","26R"
"2023/11/30","KAJIN","KAJIN2.KAJIN","WLSON-KAJIN",1,"ATL","28"
"2023/11/30","KAKE","KAKE3.LVD","DUKEC-LVD",1,"AFE","11"
"2023/11/30","KAKE","KAKE3.LVD","DUKEC-LVD",1,"AFE","29"
"2023/11/30","KALAE","KALAE1.KALAE","KALAE",1,"MKK","17"
"2023/11/30","KALAE","KALAE1.KALAE","KALAE",1,"MKK","23"
"2023/11/30","KALAUPAPA","LUP1.LUP","MKK",1,"LUP","05"
"2023/11/30","KALAUPAPA","LUP1.LUP","MKK",1,"LUP","23"
"2023/11/30","KALISPELL","GPI1.ANGIL","HUCKL-ANGIL",1,"GPI","20"
"2023/11/30","KALLI","KALLI7.KALLI","ITTEM-KALLI",1,"RIC","16"
"2023/11/30","KALLI","KALLI7.KALLI","ITTEM-KALLI",1,"RIC","20"
"2023/11/30","KALLI","KALLI7.KALLI","SUGGR-KALLI",1,"RIC","02"
"2023/11/30","KALLI","KALLI7.KALLI","SUGGR-KALLI",1,"RIC","34"
"2023/11/30","KAOLN","KAOLN6.KAOLN","PARRR-KAOLN",1,"AGS","08"
"2023/11/30","KAOLN","KAOLN6.KAOLN","PARRR-KAOLN",1,"AGS","17"
"2023/11/30","KAOLN","KAOLN6.KAOLN","PARRR-KAOLN",1,"AGS","26"
"2023/11/30","KAOLN","KAOLN6.KAOLN","PARRR-KAOLN",1,"AGS","35"
"2023/11/30","KAOLN","KAOLN6.KAOLN","PARRR-KAOLN",1,"AIK","01"
"2023/11/30","KAOLN","KAOLN6.KAOLN","PARRR-KAOLN",1,"AIK","07"
"2023/11/30","KAOLN","KAOLN6.KAOLN","PARRR-KAOLN",1,"AIK","19"
"2023/11/30","KAOLN","KAOLN6.KAOLN","PARRR-KAOLN",1,"AIK","25"
"2023/11/30","KARPS","KARPS2.KARPS","ZAKNI-KARPS",1,"65S","20"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"54T","08"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"54T","26"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"6R3","16"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"6R3","34"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"AXH","09"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"AXH","27"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"CXO","01"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"CXO","14"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"CXO","19"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"CXO","32"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"DWH","17R"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"DWH","35L"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"EFD","04"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"EFD","17L"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"EFD","17R"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"EFD","22"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"EFD","35L"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"EFD","35R"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"GLS","14"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"GLS","18"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"GLS","32"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"GLS","36"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"HPY","14"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"HPY","32"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"IWS","15"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"IWS","33"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"LBX","17"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"LBX","35"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"LVJ","14"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"LVJ","32"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"SGR","17"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"SGR","35"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"T00","12"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"T00","30"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"T41","05"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"T41","12"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"T41","23"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"T41","30"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"T78","16"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"T78","34"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"TME","18"
"2023/11/30","KARRR","KARRR7.KARRR","KARRR-KAVCY",1,"TME","36"
"2023/11/30","KATFH","KATFH3.KATFH","ROWLY-KATFH",1,"OAK","10L"
"2023/11/30","KATFH","KATFH3.KATFH","ROWLY-KATFH",1,"OAK","10R"
"2023/11/30","KATFH","KATFH3.KATFH","ROWLY-KATFH",1,"OAK","12"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"CHD","04L"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"CHD","04R"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"CHD","22L"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"CHD","22R"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"DVT","25L"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"DVT","25R"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"GEU","01"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"GEU","19"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"GYR","03"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"GYR","21"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"IWA","12C"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"IWA","12L"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"IWA","12R"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"IWA","30C"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"IWA","30L"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"IWA","30R"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"SDL","03"
"2023/11/30","KATMN","KATMN6.KATMN","ECLPS-KATMN",1,"SDL","21"
"2023/11/30","KATZZ","KATZZ2.KATZZ","GVINE-KATZZ",1,"DFW","35C"
"2023/11/30","KATZZ","KATZZ2.KATZZ","GVINE-KATZZ",1,"DFW","35L"
"2023/11/30","KATZZ","KATZZ2.KATZZ","GVINE-KATZZ",1,"DFW","36L"
"2023/11/30","KATZZ","KATZZ2.KATZZ","GVINE-KATZZ",1,"DFW","36R"
"2023/11/30","KATZZ","KATZZ2.KATZZ","LARRN-KATZZ",1,"DFW","17C"
"2023/11/30","KATZZ","KATZZ2.KATZZ","LARRN-KATZZ",1,"DFW","17R"
"2023/11/30","KATZZ","KATZZ2.KATZZ","LARRN-KATZZ",1,"DFW","18L"
"2023/11/30","KATZZ","KATZZ2.KATZZ","LARRN-KATZZ",1,"DFW","18R"
"2023/11/30","KATZZ","KATZZ2.KATZZ","ROOOO-KATZZ",1,"DFW","31L"
"2023/11/30","KATZZ","KATZZ2.KATZZ","ROOOO-KATZZ",1,"DFW","31R"
"2023/11/30","KAUNAKAKAI","HMK1.MKK","MKK",1,"MKK","05"
"2023/11/30","KAUNAKAKAI","HMK1.MKK","MKK",1,"MKK","17"
"2023/11/30","KAUNAKAKAI","HMK1.MKK","MKK",1,"MKK","23"
"2023/11/30","KAUNAKAKAI","HMK1.MKK","MKK",1,"MKK","35"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"ARB","06"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"ARB","24"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"CYQG","07"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"CYQG","12"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"CYQG","25"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"CYQG","30"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"DET","07"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"DET","15"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"DET","25"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"DET","33"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"DTW","27L"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"DTW","27R"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"MTC","01"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"MTC","19"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"ONZ","04"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"ONZ","17"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"ONZ","22"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"ONZ","35"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"OZW","13"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"OZW","31"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"PTK","09L"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"PTK","09R"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"PTK","27L"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"PTK","27R"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"TTF","03"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"TTF","21"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"VLL","10"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"VLL","28"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"YIP","05"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"YIP","09"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"YIP","23"
"2023/11/30","KAYLN","KAYLN2.KAYLN","MTRCT-KAYLN",1,"YIP","27"
"2023/11/30","KAYLN","KAYLN2.KAYLN","SAAMS-KAYLN",1,"DTW","21L"
"2023/11/30","KAYLN","KAYLN2.KAYLN","SAAMS-KAYLN",1,"DTW","21R"
"2023/11/30","KAYLN","KAYLN2.KAYLN","SAAMS-KAYLN",1,"DTW","22L"
"2023/11/30","KAYLN","KAYLN2.KAYLN","SAAMS-KAYLN",1,"DTW","22R"
"2023/11/30","KAYLN","KAYLN2.KAYLN","SHEVY-KAYLN",1,"DTW","03L"
"2023/11/30","KAYLN","KAYLN2.KAYLN","SHEVY-KAYLN",1,"DTW","03R"
"2023/11/30","KAYLN","KAYLN2.KAYLN","SHEVY-KAYLN",1,"DTW","04L"
"2023/11/30","KAYLN","KAYLN2.KAYLN","SHEVY-KAYLN",1,"DTW","04R"
"2023/11/30","KBREW","KBREW1.KBREW","GEP-KBREW",1,"ANE",""
"2023/11/30","KBREW","KBREW1.KBREW","GEP-KBREW",1,"FCM",""
