"EFF_DATE","STAR_COMPUTER_CODE","BODY_NAME","BODY_SEQ","ARPT_ID","RWY_END_ID"
"2023/11/30","WISKE.FEWGA7","WISKE-CYDNY",1,"PIT","28R"
"2023/11/30","WISKE.FEWGA7","WISKE-LEMEW",1,"PIT","10C"
"2023/11/30","WISKE.FEWGA7","WISKE-LEMEW",1,"PIT","10L"
"2023/11/30","WISKE.FEWGA7","WISKE-LEMEW",1,"PIT","10R"
"2023/11/30","WITTI.WITTI4","WITTI-ANDDI",1,"ANC","07L"
"2023/11/30","WITTI.WITTI4","WITTI-ANDDI",1,"ANC","07R"
"2023/11/30","WLDER.WLDER1","WLDER-CLARK",1,"MEM",""
"2023/11/30","WLDER.WLDER1","WLDER-LTOWN",1,"MEM",""
"2023/11/30","WLEEE.BITER9","WLEEE-BASTO",1,"3R9",""
"2023/11/30","WLEEE.BITER9","WLEEE-BASTO",1,"AUS",""
"2023/11/30","WLEEE.BITER9","WLEEE-BASTO",1,"EDC",""
"2023/11/30","WLEEE.BITER9","WLEEE-BASTO",1,"GTU",""
"2023/11/30","WLEEE.BITER9","WLEEE-BASTO",1,"HYI",""
"2023/11/30","WLEEE.BITER9","WLEEE-BASTO",1,"RYW",""
"2023/11/30","WLEEE.BITER9","WLEEE-BASTO",1,"T74",""
"2023/11/30","WLEEE.POTRR2","WLEEE-POTRR",1,"3R9",""
"2023/11/30","WLEEE.POTRR2","WLEEE-POTRR",1,"EDC",""
"2023/11/30","WLEEE.POTRR2","WLEEE-POTRR",1,"GTU",""
"2023/11/30","WLEEE.POTRR2","WLEEE-POTRR",1,"HYI",""
"2023/11/30","WLEEE.POTRR2","WLEEE-POTRR",1,"RYW",""
"2023/11/30","WLEEE.POTRR2","WLEEE-POTRR",1,"T74",""
"2023/11/30","WLEEE.WLEEE7","WLEEE-BEESO",1,"AUS","18L"
"2023/11/30","WLEEE.WLEEE7","WLEEE-BEESO",1,"AUS","18R"
"2023/11/30","WLEEE.WLEEE7","WLEEE-SCUTE",1,"AUS","36L"
"2023/11/30","WLEEE.WLEEE7","WLEEE-SCUTE",1,"AUS","36R"
"2023/11/30","WNDSR.AANET1","WNDSR-RAIDR",1,"OAK","12"
"2023/11/30","WNDSR.WNDSR2","WNDSR-AAAME",1,"OAK","28L"
"2023/11/30","WNDSR.WNDSR2","WNDSR-AAAME",1,"OAK","28R"
"2023/11/30","WNDSR.WNDSR2","WNDSR-CRSEN",1,"OAK","30"
"2023/11/30","WNGNT.FERRL2","WNGNT-COBBO",1,"DTW",""
"2023/11/30","WNGNT.WNGNT2","WNGNT-SPRTS",1,"DTW","03L"
"2023/11/30","WNGNT.WNGNT2","WNGNT-SPRTS",1,"DTW","03R"
"2023/11/30","WNGNT.WNGNT2","WNGNT-SPRTS",1,"DTW","04R"
"2023/11/30","WNGNT.WNGNT2","WNGNT-YNDER",1,"DTW","04L"
"2023/11/30","WOLDE.GILCO5","WOLDE-GILCO",1,"IAH","08L"
"2023/11/30","WOLDE.GILCO5","WOLDE-GILCO",1,"IAH","08R"
"2023/11/30","WOLDE.GILCO5","WOLDE-GILCO",1,"IAH","09"
"2023/11/30","WORXS.WORXS2","WORXS-TDAAY",1,"GMU",""
"2023/11/30","WORXS.WORXS2","WORXS-TDAAY",1,"GSP",""
"2023/11/30","WORXS.WORXS2","WORXS-TDAAY",1,"GYH",""
"2023/11/30","WORXS.WORXS2","WORXS-TDAAY",1,"SPA",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"CNI",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"D73",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"FTY",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"LZU",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"MGE",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"PDK",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"PUJ",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"RYY",""
"2023/11/30","WRGNZ.WRGNZ3","PAALA-DECLN",1,"VPC",""
"2023/11/30","WUTNG.WUTNG3","WUTNG-BAUNR",1,"MCI","01R"
"2023/11/30","WUTNG.WUTNG3","WUTNG-ERICM",1,"MCI","19R"
"2023/11/30","WUTNG.WUTNG3","WUTNG-GAYLZ",1,"MCI","01L"
"2023/11/30","WUTNG.WUTNG3","WUTNG-NOMEE",1,"MCI","09"
"2023/11/30","WUTNG.WUTNG3","WUTNG-ONEEL",1,"MCI","19L"
"2023/11/30","WUTNG.WUTNG3","WUTNG-VERNS",1,"MCI","27"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","04L"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","04R"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","09C"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","09L"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","09R"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","22L"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","22R"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","27C"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","27L"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","27R"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","28C"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","28L"
"2023/11/30","WYNDE.WYNDE2","WYNDE-BAMBB",1,"ORD","28R"
"2023/11/30","WYNDE.WYNDE2","WYNDE-POSSM",1,"ORD","10C"
"2023/11/30","WYNDE.WYNDE2","WYNDE-POSSM",1,"ORD","10L"
"2023/11/30","WYNDE.WYNDE2","WYNDE-POSSM",1,"ORD","10R"
"2023/11/30","YAK.YAK3","FAKES-YAK",1,"YAK",""
"2023/11/30","YEAGR.EESAT4","YEAGR-KEFDE",1,"ADS",""
"2023/11/30","YEAGR.EESAT4","YEAGR-KEFDE",1,"F46",""
"2023/11/30","YEAGR.EESAT4","YEAGR-KEFDE",1,"HQZ",""
"2023/11/30","YEAGR.EESAT4","YEAGR-KEFDE",1,"TKI",""
"2023/11/30","YEAGR.LOADS4","YEAGR-LOADS",1,"ADS",""
"2023/11/30","YEAGR.LOADS4","YEAGR-LOADS",1,"F46",""
"2023/11/30","YEAGR.LOADS4","YEAGR-LOADS",1,"HQZ",""
"2023/11/30","YEAGR.LOADS4","YEAGR-LOADS",1,"TKI",""
"2023/11/30","YEAGR.YEAGR4","YEAGR",1,"ADS",""
"2023/11/30","YEAGR.YEAGR4","YEAGR",1,"DAL",""
"2023/11/30","YEAGR.YEAGR4","YEAGR",1,"DFW",""
"2023/11/30","YEAGR.YEAGR4","YEAGR",1,"F46",""
"2023/11/30","YEAGR.YEAGR4","YEAGR",1,"HQZ",""
"2023/11/30","YEAGR.YEAGR4","YEAGR",1,"TKI",""
"2023/11/30","YESKA.YESKA6","YESKA-TED",1,"ANC",""
"2023/11/30","YLSTN.YLSTN3","YLSTN-BEARE",1,"BIL","10L"
"2023/11/30","YLSTN.YLSTN3","YLSTN-GRYZZ",1,"BIL","28R"
"2023/11/30","YOSEM.YOSEM3","YOSEM-FAITH",1,"SFO","28L"
"2023/11/30","YOSEM.YOSEM3","YOSEM-FAITH",1,"SFO","28R"
"2023/11/30","YUCKS.BASTS1","YUCKS-HEDIP",1,"PWA","17L"
"2023/11/30","YUCKS.BASTS1","YUCKS-HEDIP",1,"PWA",""
"2023/11/30","YUCKS.BASTS1","YUCKS-JEKAL",1,"PWA","35R"
"2023/11/30","YUCKS.BASTS1","YUCKS-JEKAL",1,"PWA",""
"2023/11/30","YUCKS.BASTS1","YUCKS-UDONS",1,"OUN",""
"2023/11/30","YUCKS.BASTS1","YUCKS-UDONS",1,"TIK",""
"2023/11/30","YUCKS.YUCKS3","YUCKS-ADWOW",1,"OKC","17L"
"2023/11/30","YUCKS.YUCKS3","YUCKS-ADWOW",1,"OKC","17R"
"2023/11/30","YUCKS.YUCKS3","YUCKS-CROPE",1,"OKC","35R"
"2023/11/30","YUCKS.YUCKS3","YUCKS-NUTRE",1,"OKC","35L"
"2023/11/30","ZEEKK.GESNR1","ZEEKK-CASST",1,"IAH","08L"
"2023/11/30","ZEEKK.GESNR1","ZEEKK-HOWLN",1,"IAH","08R"
"2023/11/30","ZEEKK.GESNR1","ZEEKK-HOWLN",1,"IAH","09"
"2023/11/30","ZEEKK.ZEEKK2","ZEEKK-BOZZZ",1,"IAH","26L"
"2023/11/30","ZEEKK.ZEEKK2","ZEEKK-CLSIK",1,"IAH","27"
"2023/11/30","ZEEKK.ZEEKK2","ZEEKK-HOOTI",1,"IAH","26R"
"2023/11/30","ZELKA.ZELKA2","ZELKA-EXXRO",1,"BED",""
"2023/11/30","ZELKA.ZELKA2","ZELKA-EXXRO",1,"BVY",""
"2023/11/30","ZELKA.ZELKA2","ZELKA-EXXRO",1,"LWM",""
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PDZ",1,"AJO",""
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PDZ",1,"CNO",""
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PDZ",1,"EMT",""
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PDZ",1,"ONT","08L"
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PDZ",1,"ONT","08R"
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PDZ",1,"POC",""
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PDZ",1,"RAL",""
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PDZ",1,"SBD",""
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PETIS",1,"ONT","26L"
"2023/11/30","ZIGGY.ZIGGY7","ZIGGY-PETIS",1,"ONT","26R"
"2023/11/30","ZOMBZ.ZOMBZ5","ZOMBZ-SEESU",1,"CFO",""
"2023/11/30","ZOMBZ.ZOMBZ5","ZOMBZ-XBEEE",1,"APA","35R"
"2023/11/30","ZOMBZ.ZOMBZ5","ZOMBZ-ZHORN",1,"APA","17L"
"2023/11/30","ZONNA.ZONNA2","ZONNA-JOKIM",1,"TUS","30"
"2023/11/30","ZONNA.ZONNA2","ZONNA-OTUKE",1,"TUS","12"
"2023/11/30","ZOOMR.ZOOMR2","ZOOMR-GANGS",1,"GEG",""
"2023/11/30","ZOOMR.ZOOMR2","ZOOMR-GANGS",1,"SFF",""
"2023/11/30","ZOOMR.ZOOMR2","ZOOMR-GANGS",1,"SKA",""
"2023/11/30","ZUUMA.ZUUMA3","ZUUMA-WAKER",1,"LAX","06L"
"2023/11/30","ZUUMA.ZUUMA3","ZUUMA-WAKER",1,"LAX","06R"
"2023/11/30","ZUUMA.ZUUMA3","ZUUMA-WAKER",1,"LAX","07L"
"2023/11/30","ZUUMA.ZUUMA3","ZUUMA-WAKER",1,"LAX","07R"
"2023/11/30","ZUUMA.ZUUMA3","ZUUMA-WAKER",1,"SMO",""
"2023/11/30","ZZIPS.ZZIPS1","ZZIPS-CHIIP",1,"1G3",""
"2023/11/30","ZZIPS.ZZIPS1","ZZIPS-CHIIP",1,"AKR",""
"2023/11/30","ZZIPS.ZZIPS1","ZZIPS-GOTTZ",1,"CAK",""
